time,stress,dose,strain,mean,sd
2,Cd,0.1,VIP205,0.02266666667,0.0003333333333
2,Cd,0.15,MC1061,0.023,0.002309401077
2,Cd,0.15,MC-SCFP3A,0.038,0.003
2,Cd,0.15,VIPdeltaRecA,0.11125,0.006337952576
2,Cd,0.15,VIP205,0.02066666667,0.0003333333333
2,Cd,0.2,MC1061,0.02,0.0005773502692
2,Cd,0.2,MC-SCFP3A,0.02533333333,0.0008819171037
2,Cd,0.2,VIPdeltaRecA,0.086,0.0021464256
2,Cd,0.2,VIP205,0.02,0.0005773502692
2,Cd,0.25,MC1061,0.02,0.001
2,Cd,0.25,MC-SCFP3A,0.02033333333,0.0003333333333
2,Cd,0.25,VIPdeltaRecA,0.095375,0.003784071409
2,Cd,0.25,VIP205,0.018,0
2,Cd,0.3,VIPdeltaRecA,0.099125,0.002030460011
2,Cd,0.35,VIPdeltaRecA,0.100625,0.002404887137
2,Cd,0.4,VIPdeltaRecA,0.101875,0.002818545091
2,Cd,0.45,MC1061,0.024,0.001732050808
2,Cd,0.45,MC-SCFP3A,0.024,0
2,Cd,0.45,VIPdeltaRecA,0.099125,0.001680463726
2,Cd,0.45,VIP205,0.01833333333,0.0008819171037
2.333333333,AMP,0,MC1061,0.23,0.01835755975
2.333333333,AMP,0,MC-SCFP3A,0.2113333333,0.03055232306
2.333333333,AMP,0,VIPdeltaRecA,0.1116666667,0.01822391591
2.333333333,AMP,0,VIP205,0.1226666667,0.004630814663
2.333333333,AMP,0.25,MC1061,0.1863333333,0.01675642497
2.333333333,AMP,0.25,MC-SCFP3A,0.1686666667,0.01474599757
2.333333333,AMP,0.25,VIP205,0.1396666667,0.005925462945
2.333333333,AMP,0.5,MC1061,0.1616666667,0.006691619967
2.333333333,AMP,0.5,MC-SCFP3A,0.159,0.01955334583
2.333333333,AMP,0.5,VIP205,0.1326666667,0.004977728174
2.333333333,AMP,1,MC1061,0.1993333333,0.01244097174
2.333333333,AMP,1,MC-SCFP3A,0.186,0.0170098011
2.333333333,AMP,1,VIPdeltaRecA,0.590875,0.007234435263
2.333333333,AMP,1,VIP205,0.1166666667,0.003179797338
2.333333333,AMP,1.5,MC1061,0.21,0.0130511813
2.333333333,AMP,1.5,MC-SCFP3A,0.208,0.01607275127
2.333333333,AMP,1.5,VIP205,0.118,0.005291502622
2.333333333,AMP,2,MC1061,0.2116666667,0.008412952976
2.333333333,AMP,2,MC-SCFP3A,0.2113333333,0.01322035468
2.333333333,AMP,2,VIPdeltaRecA,0.606875,0.02058903791
2.333333333,AMP,2,VIP205,0.1126666667,0.004484541349
2.333333333,AMP,2.5,MC1061,0.23,0.004041451884
2.333333333,AMP,2.5,MC-SCFP3A,0.2476666667,0.004630814663
2.333333333,AMP,2.5,VIP205,0.112,0.00916515139
2.333333333,AMP,3,VIPdeltaRecA,0.5845,0.01020329079
2.333333333,AMP,4,VIPdeltaRecA,0.622625,0.03681514513
2.333333333,AMP,5,MC1061,0.1996666667,0.002728450924
2.333333333,AMP,5,MC-SCFP3A,0.1803333333,0.01244097174
2.333333333,AMP,5,VIPdeltaRecA,0.596125,0.01037413938
2.333333333,AMP,5,VIP205,0.1333333333,0.0008819171037
2.333333333,Cd,0,MC1061,0.2796666667,0.03074808034
2.333333333,Cd,0,MC-SCFP3A,0.307,0.02872861524
2.333333333,Cd,0,VIPdeltaRecA,0.1323333333,0.003929942041
2.333333333,Cd,0,VIP205,0.1496666667,0.008685876147
2.333333333,Cd,0.025,MC1061,0.2336666667,0.01534419905
2.333333333,Cd,0.025,MC-SCFP3A,0.2346666667,0.00751295178
2.333333333,Cd,0.025,VIP205,0.09966666667,0.00202758751
2.333333333,Cd,0.05,MC1061,0.123,0.01436430762
2.333333333,Cd,0.05,MC-SCFP3A,0.155,0.01677299417
2.333333333,Cd,0.05,VIPdeltaRecA,0.39925,0.01177277428
2.333333333,Cd,0.05,VIP205,0.048,0.002081665999
2.333333333,Cd,0.1,MC1061,0.06233333333,0.003711842909
2.333333333,Cd,0.1,MC-SCFP3A,0.06133333333,0.006009252126
2.333333333,Cd,0.1,VIPdeltaRecA,0.262,0.02996724402
2.333333333,Cd,0.1,VIP205,0.02466666667,0.0003333333333
2.333333333,Cd,0.15,MC1061,0.02533333333,0.002962731472
2.333333333,Cd,0.15,MC-SCFP3A,0.04433333333,0.003333333333
2.333333333,Cd,0.15,VIPdeltaRecA,0.11275,0.006394054158
2.333333333,Cd,0.15,VIP205,0.02066666667,0.0003333333333
2.333333333,Cd,0.2,MC1061,0.02033333333,0.0008819171037
2.333333333,Cd,0.2,MC-SCFP3A,0.02533333333,0.0008819171037
2.333333333,Cd,0.2,VIPdeltaRecA,0.07925,0.002201866092
2.333333333,Cd,0.2,VIP205,0.02,0.0005773502692
2.333333333,Cd,0.25,MC1061,0.02033333333,0.001333333333
2.333333333,Cd,0.25,MC-SCFP3A,0.01833333333,0.0003333333333
2.333333333,Cd,0.25,VIPdeltaRecA,0.09075,0.003503824441
2.333333333,Cd,0.25,VIP205,0.018,0
2.333333333,Cd,0.3,VIPdeltaRecA,0.095125,0.001912715908
2.333333333,Cd,0.35,VIPdeltaRecA,0.097625,0.00224354232
2.333333333,Cd,0.4,VIPdeltaRecA,0.09825,0.002677618878
2.333333333,Cd,0.45,MC1061,0.02433333333,0.00202758751
2.333333333,Cd,0.45,MC-SCFP3A,0.02366666667,0.0003333333333
2.333333333,Cd,0.45,VIPdeltaRecA,0.09575,0.001654539211
2.333333333,Cd,0.45,VIP205,0.018,0.0005773502692
2.666666667,AMP,0,MC1061,0.3603333333,0.02237806466
2.666666667,AMP,0,MC-SCFP3A,0.319,0.06010823571
2.666666667,AMP,0,VIPdeltaRecA,0.1546666667,0.01377598555
2.666666667,AMP,0,VIP205,0.173,0.004725815626
2.666666667,AMP,0.25,MC1061,0.3233333333,0.03319805885
2.666666667,AMP,0.25,MC-SCFP3A,0.305,0.03148015248
2.666666667,AMP,0.25,VIP205,0.1956666667,0.004630814663
2.666666667,AMP,0.5,MC1061,0.2923333333,0.006565905201
2.666666667,AMP,0.5,MC-SCFP3A,0.277,0.026
2.666666667,AMP,0.5,VIP205,0.181,0.007767453465
2.666666667,AMP,1,MC1061,0.311,0.01850225212
2.666666667,AMP,1,MC-SCFP3A,0.2983333333,0.01649579071
2.666666667,AMP,1,VIPdeltaRecA,0.677625,0.01103555536
2.666666667,AMP,1,VIP205,0.166,0.004932882862
2.666666667,AMP,1.5,MC1061,0.31,0.01833939294
2.666666667,AMP,1.5,MC-SCFP3A,0.3173333333,0.01052510227
2.666666667,AMP,1.5,VIP205,0.1653333333,0.006691619967
2.666666667,AMP,2,MC1061,0.317,0.01517673658
2.666666667,AMP,2,MC-SCFP3A,0.3086666667,0.005364492313
2.666666667,AMP,2,VIPdeltaRecA,0.690625,0.02237899007
2.666666667,AMP,2,VIP205,0.1563333333,0.006887992773
2.666666667,AMP,2.5,MC1061,0.3513333333,0.009938701011
2.666666667,AMP,2.5,MC-SCFP3A,0.358,0.007211102551
2.666666667,AMP,2.5,VIP205,0.1556666667,0.01072898463
2.666666667,AMP,3,VIPdeltaRecA,0.671125,0.007510558045
2.666666667,AMP,4,VIPdeltaRecA,0.71025,0.03436866825
2.666666667,AMP,5,MC1061,0.264,0.003785938897
2.666666667,AMP,5,MC-SCFP3A,0.21,0.006557438524
2.666666667,AMP,5,VIPdeltaRecA,0.679125,0.009638904613
2.666666667,AMP,5,VIP205,0.1983333333,0.002185812841
2.666666667,Cd,0,MC1061,0.4126666667,0.02061013774
2.666666667,Cd,0,MC-SCFP3A,0.429,0.009848857802
2.666666667,Cd,0,VIPdeltaRecA,0.171,0.008082903769
2.666666667,Cd,0,VIP205,0.202,0.01266227994
2.666666667,Cd,0.025,MC1061,0.345,0.02364318084
2.666666667,Cd,0.025,MC-SCFP3A,0.3706666667,0.009261629326
2.666666667,Cd,0.025,VIP205,0.1516666667,0.004841946349
2.666666667,Cd,0.05,MC1061,0.173,0.009
2.666666667,Cd,0.05,MC-SCFP3A,0.223,0.01824828759
2.666666667,Cd,0.05,VIPdeltaRecA,0.49575,0.01656992758
2.666666667,Cd,0.05,VIP205,0.06266666667,0.003844187532
2.666666667,Cd,0.1,MC1061,0.08033333333,0.005696002497
2.666666667,Cd,0.1,MC-SCFP3A,0.07333333333,0.006173419726
2.666666667,Cd,0.1,VIPdeltaRecA,0.306625,0.03392319976
2.666666667,Cd,0.1,VIP205,0.02766666667,0.0003333333333
2.666666667,Cd,0.15,MC1061,0.02866666667,0.004409585518
2.666666667,Cd,0.15,MC-SCFP3A,0.04933333333,0.001855921454
2.666666667,Cd,0.15,VIPdeltaRecA,0.11725,0.008547660499
2.666666667,Cd,0.15,VIP205,0.021,0.0005773502692
2.666666667,Cd,0.2,MC1061,0.02066666667,0.0006666666667
2.666666667,Cd,0.2,MC-SCFP3A,0.02566666667,0.0008819171037
2.666666667,Cd,0.2,VIPdeltaRecA,0.073125,0.002263353233
2.666666667,Cd,0.2,VIP205,0.02,0.0005773502692
2.666666667,Cd,0.25,MC1061,0.02033333333,0.001333333333
2.666666667,Cd,0.25,MC-SCFP3A,0.01766666667,0.0003333333333
2.666666667,Cd,0.25,VIPdeltaRecA,0.085125,0.003308201389
2.666666667,Cd,0.25,VIP205,0.018,0
2.666666667,Cd,0.3,VIPdeltaRecA,0.090625,0.001762075683
2.666666667,Cd,0.35,VIPdeltaRecA,0.093375,0.002154210992
2.666666667,Cd,0.4,VIPdeltaRecA,0.09425,0.002491055427
2.666666667,Cd,0.45,MC1061,0.02433333333,0.00202758751
2.666666667,Cd,0.45,MC-SCFP3A,0.02366666667,0.0003333333333
2.666666667,Cd,0.45,VIPdeltaRecA,0.092,0.001638088317
2.666666667,Cd,0.45,VIP205,0.018,0.0005773502692
3,AMP,0,MC1061,0.4693333333,0.01186498115
3,AMP,0,MC-SCFP3A,0.4413333333,0.03583449611
3,AMP,0,VIPdeltaRecA,0.2153333333,0.02602776296
3,AMP,0,VIP205,0.243,0.01201388086
3,AMP,0.25,MC1061,0.4376666667,0.01822391591
3,AMP,0.25,MC-SCFP3A,0.4196666667,0.01975123062
3,AMP,0.25,VIP205,0.2806666667,0.004176654695
3,AMP,0.5,MC1061,0.398,0.002516611478
3,AMP,0.5,MC-SCFP3A,0.383,0.02013289183
3,AMP,0.5,VIP205,0.2583333333,0.009614803401
3,AMP,1,MC1061,0.3926666667,0.0131318104
3,AMP,1,MC-SCFP3A,0.4,0.01193035345
3,AMP,1,VIPdeltaRecA,0.792,0.007750576015
3,AMP,1,VIP205,0.2346666667,0.006691619967
3,AMP,1.5,MC1061,0.39,0.01266227994
3,AMP,1.5,MC-SCFP3A,0.4033333333,0.005364492313
3,AMP,1.5,VIP205,0.232,0.008544003745
3,AMP,2,MC1061,0.3833333333,0.0121151879
3,AMP,2,MC-SCFP3A,0.3826666667,0.004333333333
3,AMP,2,VIPdeltaRecA,0.78875,0.01675532964
3,AMP,2,VIP205,0.22,0.008326663998
3,AMP,2.5,MC1061,0.4056666667,0.02216854629
3,AMP,2.5,MC-SCFP3A,0.418,0.01026320288
3,AMP,2.5,VIP205,0.216,0.014571662
3,AMP,3,VIPdeltaRecA,0.78475,0.008979639668
3,AMP,4,VIPdeltaRecA,0.810875,0.02610927415
3,AMP,5,MC1061,0.2336666667,0.008192137152
3,AMP,5,MC-SCFP3A,0.147,0.001
3,AMP,5,VIPdeltaRecA,0.7925,0.008508399212
3,AMP,5,VIP205,0.2693333333,0.002185812841
3,Cd,0,MC1061,0.5043333333,0.01781697069
3,Cd,0,MC-SCFP3A,0.5076666667,0.008987645842
3,Cd,0,VIPdeltaRecA,0.2563333333,0.01068228024
3,Cd,0,VIP205,0.279,0.008082903769
3,Cd,0.025,MC1061,0.4366666667,0.01426339526
3,Cd,0.025,MC-SCFP3A,0.444,0.01039230485
3,Cd,0.025,VIP205,0.214,0.008621678104
3,Cd,0.05,MC1061,0.2553333333,0.01870234685
3,Cd,0.05,MC-SCFP3A,0.306,0.03280751946
3,Cd,0.05,VIPdeltaRecA,0.6295,0.01386800016
3,Cd,0.05,VIP205,0.084,0.005686240703
3,Cd,0.1,MC1061,0.1016666667,0.007838650678
3,Cd,0.1,MC-SCFP3A,0.08466666667,0.004333333333
3,Cd,0.1,VIPdeltaRecA,0.3545,0.03761743517
3,Cd,0.1,VIP205,0.03166666667,0.0003333333333
3,Cd,0.15,MC1061,0.03333333333,0.005607534614
3,Cd,0.15,MC-SCFP3A,0.052,0.001154700538
3,Cd,0.15,VIPdeltaRecA,0.118875,0.008775854659
3,Cd,0.15,VIP205,0.02133333333,0.0003333333333
3,Cd,0.2,MC1061,0.02066666667,0.0006666666667
3,Cd,0.2,MC-SCFP3A,0.02633333333,0.0008819171037
3,Cd,0.2,VIPdeltaRecA,0.067875,0.002317923178
3,Cd,0.2,VIP205,0.02033333333,0.0003333333333
3,Cd,0.25,MC1061,0.021,0.001
3,Cd,0.25,MC-SCFP3A,0.017,0.0005773502692
3,Cd,0.25,VIPdeltaRecA,0.079875,0.002899738289
3,Cd,0.25,VIP205,0.01833333333,0.0003333333333
3,Cd,0.3,VIPdeltaRecA,0.085625,0.001792220291
3,Cd,0.35,VIPdeltaRecA,0.088875,0.002108126284
3,Cd,0.4,VIPdeltaRecA,0.0895,0.002187627547
3,Cd,0.45,MC1061,0.02433333333,0.001763834207
3,Cd,0.45,MC-SCFP3A,0.02333333333,0.0003333333333
3,Cd,0.45,VIPdeltaRecA,0.087875,0.00157817141
3,Cd,0.45,VIP205,0.01833333333,0.0008819171037
3.333333333,AMP,0,MC1061,0.5273333333,0.009207484878
3.333333333,AMP,0,MC-SCFP3A,0.5266666667,0.01732371528
3.333333333,AMP,0,VIPdeltaRecA,0.2913333333,0.02305307885
3.333333333,AMP,0,VIP205,0.2906666667,0.01086789359
3.333333333,AMP,0.25,MC1061,0.4913333333,0.01179453734
3.333333333,AMP,0.25,MC-SCFP3A,0.4806666667,0.01192103649
3.333333333,AMP,0.25,VIP205,0.3373333333,0.001855921454
3.333333333,AMP,0.5,MC1061,0.4383333333,0.001763834207
3.333333333,AMP,0.5,MC-SCFP3A,0.447,0.003605551275
3.333333333,AMP,0.5,VIP205,0.3153333333,0.01128912948
3.333333333,AMP,1,MC1061,0.4373333333,0.008762292952
3.333333333,AMP,1,MC-SCFP3A,0.4496666667,0.00676592771
3.333333333,AMP,1,VIPdeltaRecA,0.8615,0.006310422218
3.333333333,AMP,1,VIP205,0.2886666667,0.009243616416
3.333333333,AMP,1.5,MC1061,0.431,0.005507570547
3.333333333,AMP,1.5,MC-SCFP3A,0.4576666667,0.003929942041
3.333333333,AMP,1.5,VIP205,0.278,0.01053565375
3.333333333,AMP,2,MC1061,0.3973333333,0.00405517502
3.333333333,AMP,2,MC-SCFP3A,0.4063333333,0.01065103021
3.333333333,AMP,2,VIPdeltaRecA,0.86475,0.007568142818
3.333333333,AMP,2,VIP205,0.2743333333,0.01257422408
3.333333333,AMP,2.5,MC1061,0.4053333333,0.01614861535
3.333333333,AMP,2.5,MC-SCFP3A,0.3903333333,0.007623064417
3.333333333,AMP,2.5,VIP205,0.2893333333,0.02075518677
3.333333333,AMP,3,VIPdeltaRecA,0.8525,0.004671341196
3.333333333,AMP,4,VIPdeltaRecA,0.866875,0.02108777362
3.333333333,AMP,5,MC1061,0.1376666667,0.01117039739
3.333333333,AMP,5,MC-SCFP3A,0.07733333333,0.002666666667
3.333333333,AMP,5,VIPdeltaRecA,0.856625,0.009178658282
3.333333333,AMP,5,VIP205,0.2623333333,0.00829323687
3.333333333,Cd,0,MC1061,0.5443333333,0.008743251366
3.333333333,Cd,0,MC-SCFP3A,0.5426666667,0.004977728174
3.333333333,Cd,0,VIPdeltaRecA,0.3166666667,0.005925462945
3.333333333,Cd,0,VIP205,0.3413333333,0.01189304185
3.333333333,Cd,0.025,MC1061,0.5036666667,0.005456901848
3.333333333,Cd,0.025,MC-SCFP3A,0.4996666667,0.009351173426
3.333333333,Cd,0.025,VIP205,0.2833333333,0.005174724899
3.333333333,Cd,0.05,MC1061,0.356,0.0196977156
3.333333333,Cd,0.05,MC-SCFP3A,0.4006666667,0.02474087935
3.333333333,Cd,0.05,VIPdeltaRecA,0.69925,0.008845398319
3.333333333,Cd,0.05,VIP205,0.1143333333,0.008089774066
3.333333333,Cd,0.1,MC1061,0.126,0.01113552873
3.333333333,Cd,0.1,MC-SCFP3A,0.093,0.003214550254
3.333333333,Cd,0.1,VIPdeltaRecA,0.4035,0.0395555667
3.333333333,Cd,0.1,VIP205,0.036,0.0005773502692
3.333333333,Cd,0.15,MC1061,0.039,0.007234178138
3.333333333,Cd,0.15,MC-SCFP3A,0.054,0.001154700538
3.333333333,Cd,0.15,VIPdeltaRecA,0.12625,0.009023283375
3.333333333,Cd,0.15,VIP205,0.02133333333,0.0003333333333
3.333333333,Cd,0.2,MC1061,0.02066666667,0.0006666666667
3.333333333,Cd,0.2,MC-SCFP3A,0.02733333333,0.0008819171037
3.333333333,Cd,0.2,VIPdeltaRecA,0.064625,0.002211475752
3.333333333,Cd,0.2,VIP205,0.021,0.0005773502692
3.333333333,Cd,0.25,MC1061,0.02133333333,0.001333333333
3.333333333,Cd,0.25,MC-SCFP3A,0.01666666667,0.0003333333333
3.333333333,Cd,0.25,VIPdeltaRecA,0.075375,0.002563044367
3.333333333,Cd,0.25,VIP205,0.01866666667,0.0003333333333
3.333333333,Cd,0.3,VIPdeltaRecA,0.081125,0.001563392602
3.333333333,Cd,0.35,VIPdeltaRecA,0.085625,0.002095381827
3.333333333,Cd,0.4,VIPdeltaRecA,0.085375,0.00249239916
3.333333333,Cd,0.45,MC1061,0.02433333333,0.001763834207
3.333333333,Cd,0.45,MC-SCFP3A,0.02333333333,0.0003333333333
3.333333333,Cd,0.45,VIPdeltaRecA,0.08525,0.001509690918
3.333333333,Cd,0.45,VIP205,0.01833333333,0.0008819171037
3.666666667,AMP,0,MC1061,0.5526666667,0.0006666666667
3.666666667,AMP,0,MC-SCFP3A,0.5626666667,0.005487359211
3.666666667,AMP,0,VIPdeltaRecA,0.3646666667,0.041248569
3.666666667,AMP,0,VIP205,0.365,0.009865765725
3.666666667,AMP,0.25,MC1061,0.5113333333,0.005607534614
3.666666667,AMP,0.25,MC-SCFP3A,0.5106666667,0.007881060278
3.666666667,AMP,0.25,VIP205,0.4133333333,0.0006666666667
3.666666667,AMP,0.5,MC1061,0.452,0.007211102551
3.666666667,AMP,0.5,MC-SCFP3A,0.465,0.005567764363
3.666666667,AMP,0.5,VIP205,0.389,0.012489996
3.666666667,AMP,1,MC1061,0.43,0.008082903769
3.666666667,AMP,1,MC-SCFP3A,0.4423333333,0.01121506923
3.666666667,AMP,1,VIPdeltaRecA,0.892,0.01060996836
3.666666667,AMP,1,VIP205,0.3486666667,0.01026861453
3.666666667,AMP,1.5,MC1061,0.4233333333,0.007125852775
3.666666667,AMP,1.5,MC-SCFP3A,0.407,0.009291573243
3.666666667,AMP,1.5,VIP205,0.3476666667,0.01533333333
3.666666667,AMP,2,MC1061,0.3746666667,0.0008819171037
3.666666667,AMP,2,MC-SCFP3A,0.328,0.00896288644
3.666666667,AMP,2,VIPdeltaRecA,0.910875,0.01270606928
3.666666667,AMP,2,VIP205,0.343,0.01205542755
3.666666667,AMP,2.5,MC1061,0.3406666667,0.01781697069
3.666666667,AMP,2.5,MC-SCFP3A,0.277,0.003
3.666666667,AMP,2.5,VIP205,0.35,0.0162583312
3.666666667,AMP,3,VIPdeltaRecA,0.89475,0.01244093187
3.666666667,AMP,4,VIPdeltaRecA,0.897375,0.0250228021
3.666666667,AMP,5,MC1061,0.07133333333,0.004841946349
3.666666667,AMP,5,MC-SCFP3A,0.052,0.001154700538
3.666666667,AMP,5,VIPdeltaRecA,0.893375,0.01817763294
3.666666667,AMP,5,VIP205,0.1823333333,0.01074450764
3.666666667,Cd,0,MC1061,0.5636666667,0.00202758751
3.666666667,Cd,0,MC-SCFP3A,0.5513333333,0.005364492313
3.666666667,Cd,0,VIPdeltaRecA,0.3946666667,0.003179797338
3.666666667,Cd,0,VIP205,0.427,0.01352774926
3.666666667,Cd,0.025,MC1061,0.534,0.006806859286
3.666666667,Cd,0.025,MC-SCFP3A,0.538,0.00896288644
3.666666667,Cd,0.025,VIP205,0.3606666667,0.004371625683
3.666666667,Cd,0.05,MC1061,0.4273333333,0.009837569709
3.666666667,Cd,0.05,MC-SCFP3A,0.451,0.006244997998
3.666666667,Cd,0.05,VIPdeltaRecA,0.7165,0.0102015405
3.666666667,Cd,0.05,VIP205,0.1536666667,0.0109138037
3.666666667,Cd,0.1,MC1061,0.1513333333,0.01484737163
3.666666667,Cd,0.1,MC-SCFP3A,0.09966666667,0.00240370085
3.666666667,Cd,0.1,VIPdeltaRecA,0.43875,0.03878316553
3.666666667,Cd,0.1,VIP205,0.04,0.0005773502692
3.666666667,Cd,0.15,MC1061,0.04433333333,0.007838650678
3.666666667,Cd,0.15,MC-SCFP3A,0.056,0.001154700538
3.666666667,Cd,0.15,VIPdeltaRecA,0.13575,0.01090339069
3.666666667,Cd,0.15,VIP205,0.02133333333,0.0003333333333
3.666666667,Cd,0.2,MC1061,0.02066666667,0.0006666666667
3.666666667,Cd,0.2,MC-SCFP3A,0.02866666667,0.0008819171037
3.666666667,Cd,0.2,VIPdeltaRecA,0.06225,0.002152656167
3.666666667,Cd,0.2,VIP205,0.021,0.0005773502692
3.666666667,Cd,0.25,MC1061,0.02133333333,0.001333333333
3.666666667,Cd,0.25,MC-SCFP3A,0.016,0.0005773502692
3.666666667,Cd,0.25,VIPdeltaRecA,0.071375,0.002499553532
3.666666667,Cd,0.25,VIP205,0.01866666667,0.0003333333333
3.666666667,Cd,0.3,VIPdeltaRecA,0.07775,0.001448521414
3.666666667,Cd,0.35,VIPdeltaRecA,0.08225,0.002024404674
3.666666667,Cd,0.4,VIPdeltaRecA,0.082125,0.002021646253
3.666666667,Cd,0.45,MC1061,0.02433333333,0.001763834207
3.666666667,Cd,0.45,MC-SCFP3A,0.023,0
3.666666667,Cd,0.45,VIPdeltaRecA,0.0828125,0.001360817003
3.666666667,Cd,0.45,VIP205,0.01833333333,0.0008819171037
4,AMP,0,MC1061,0.5726666667,0.008373237791
4,AMP,0,MC-SCFP3A,0.577,0.004582575695
4,AMP,0,VIPdeltaRecA,0.4303333333,0.02687212517
4,AMP,0,VIP205,0.4436666667,0.008569973421
4,AMP,0.25,MC1061,0.522,0.001732050808
4,AMP,0.25,MC-SCFP3A,0.5176666667,0.002185812841
4,AMP,0.25,VIP205,0.5063333333,0.007356025497
4,AMP,0.5,MC1061,0.4313333333,0.002962731472
4,AMP,0.5,MC-SCFP3A,0.461,0.004582575695
4,AMP,0.5,VIP205,0.471,0.01833939294
4,AMP,1,MC1061,0.3796666667,0.00348010217
4,AMP,1,MC-SCFP3A,0.3976666667,0.01555992002
4,AMP,1,VIPdeltaRecA,0.877625,0.008756502686
4,AMP,1,VIP205,0.4136666667,0.007688375063
4,AMP,1.5,MC1061,0.3403333333,0.00976956726
4,AMP,1.5,MC-SCFP3A,0.321,0.001
4,AMP,1.5,VIP205,0.3886666667,0.004702245327
4,AMP,2,MC1061,0.281,0.001527525232
4,AMP,2,MC-SCFP3A,0.2316666667,0.005174724899
4,AMP,2,VIPdeltaRecA,0.904125,0.007067120802
4,AMP,2,VIP205,0.3333333333,0.007859884082
4,AMP,2.5,MC1061,0.252,0.0130511813
4,AMP,2.5,MC-SCFP3A,0.164,0.002
4,AMP,2.5,VIP205,0.3016666667,0.008171767115
4,AMP,3,VIPdeltaRecA,0.900625,0.0105270697
4,AMP,4,VIPdeltaRecA,0.9145,0.02564872595
4,AMP,5,MC1061,0.051,0.002516611478
4,AMP,5,MC-SCFP3A,0.04233333333,0.0008819171037
4,AMP,5,VIPdeltaRecA,0.881375,0.01827267427
4,AMP,5,VIP205,0.12,0.004163331999
4,Cd,0,MC1061,0.5853333333,0.007356025497
4,Cd,0,MC-SCFP3A,0.5126666667,0.06140123053
4,Cd,0,VIPdeltaRecA,0.495,0.01331665624
4,Cd,0,VIP205,0.5453333333,0.03086169866
4,Cd,0.025,MC1061,0.5453333333,0.008252945602
4,Cd,0.025,MC-SCFP3A,0.5453333333,0.01234683945
4,Cd,0.025,VIP205,0.4283333333,0.006437735972
4,Cd,0.05,MC1061,0.4606666667,0.007666666667
4,Cd,0.05,MC-SCFP3A,0.4816666667,0.01316983084
4,Cd,0.05,VIPdeltaRecA,0.713625,0.0134893311
4,Cd,0.05,VIP205,0.202,0.01289702808
4,Cd,0.1,MC1061,0.182,0.02066397832
4,Cd,0.1,MC-SCFP3A,0.1063333333,0.001666666667
4,Cd,0.1,VIPdeltaRecA,0.46825,0.03582534518
4,Cd,0.1,VIP205,0.044,0.0005773502692
4,Cd,0.15,MC1061,0.049,0.007211102551
4,Cd,0.15,MC-SCFP3A,0.05766666667,0.0008819171037
4,Cd,0.15,VIPdeltaRecA,0.14875,0.01403535078
4,Cd,0.15,VIP205,0.02133333333,0.0003333333333
4,Cd,0.2,MC1061,0.02066666667,0.0006666666667
4,Cd,0.2,MC-SCFP3A,0.02933333333,0.001201850425
4,Cd,0.2,VIPdeltaRecA,0.059875,0.002099638574
4,Cd,0.2,VIP205,0.021,0.0005773502692
4,Cd,0.25,MC1061,0.02133333333,0.001333333333
4,Cd,0.25,MC-SCFP3A,0.01566666667,0.0003333333333
4,Cd,0.25,VIPdeltaRecA,0.06925,0.003336754197
4,Cd,0.25,VIP205,0.01866666667,0.0003333333333
4,Cd,0.3,VIPdeltaRecA,0.07525,0.001719115221
4,Cd,0.35,VIPdeltaRecA,0.079375,0.001889231703
4,Cd,0.4,VIPdeltaRecA,0.079,0.001991051409
4,Cd,0.45,MC1061,0.02433333333,0.001763834207
4,Cd,0.45,MC-SCFP3A,0.02266666667,0.0003333333333
4,Cd,0.45,VIPdeltaRecA,0.0805,0.001287762918
4,Cd,0.45,VIP205,0.01833333333,0.0008819171037
4.333333333,AMP,0,MC1061,0.5956666667,0.006565905201
4.333333333,AMP,0,MC-SCFP3A,0.5773333333,0.00705533683
4.333333333,AMP,0,VIPdeltaRecA,0.5576666667,0.06776019808
4.333333333,AMP,0,VIP205,0.547,0.01331665624
4.333333333,AMP,0.25,MC1061,0.5093333333,0.02021825358
4.333333333,AMP,0.25,MC-SCFP3A,0.517,0.002886751346
4.333333333,AMP,0.25,VIP205,0.575,0.03066485502
4.333333333,AMP,0.5,MC1061,0.4093333333,0.006936217349
4.333333333,AMP,0.5,MC-SCFP3A,0.437,0.008717797887
4.333333333,AMP,0.5,VIP205,0.5236666667,0.008743251366
4.333333333,AMP,1,MC1061,0.322,0.002886751346
4.333333333,AMP,1,MC-SCFP3A,0.3413333333,0.020019435
4.333333333,AMP,1,VIPdeltaRecA,0.89375,0.01022907271
4.333333333,AMP,1,VIP205,0.4323333333,0.009333333333
4.333333333,AMP,1.5,MC1061,0.2556666667,0.005456901848
4.333333333,AMP,1.5,MC-SCFP3A,0.2226666667,0.002848001248
4.333333333,AMP,1.5,VIP205,0.354,0.008544003745
4.333333333,AMP,2,MC1061,0.1923333333,0.001452966315
4.333333333,AMP,2,MC-SCFP3A,0.146,0.003214550254
4.333333333,AMP,2,VIPdeltaRecA,0.918875,0.01262570719
4.333333333,AMP,2,VIP205,0.2656666667,0.01451818783
4.333333333,AMP,2.5,MC1061,0.1586666667,0.009683892698
4.333333333,AMP,2.5,MC-SCFP3A,0.1103333333,0.001763834207
4.333333333,AMP,2.5,VIP205,0.2186666667,0.004910306621
4.333333333,AMP,3,VIPdeltaRecA,0.920625,0.01466523769
4.333333333,AMP,4,VIPdeltaRecA,0.9365,0.02450947339
