"SSC-A","label"
82204,"AMP"
390986.1875,"AMP"
75519.5,"AMP"
68010.3984375,"AMP"
91732.6015625,"AMP"
392398.5,"AMP"
100737.296875,"AMP"
50566.19921875,"AMP"
84456.5,"AMP"
93769.8984375,"AMP"
107677.1015625,"AMP"
89687.296875,"AMP"
91065,"AMP"
138095.203125,"AMP"
120216.8984375,"AMP"
122612.3984375,"AMP"
35027,"AMP"
101796.8984375,"AMP"
80009.3984375,"AMP"
145183.703125,"AMP"
60615.5,"AMP"
83939.703125,"AMP"
105886,"AMP"
29898.900390625,"AMP"
146576.09375,"AMP"
114950.5,"AMP"
130852.296875,"AMP"
106661.703125,"AMP"
97064,"AMP"
114132.8984375,"AMP"
80301.1015625,"AMP"
66344.296875,"AMP"
97659,"AMP"
19947.69921875,"AMP"
105019.8984375,"AMP"
122754.3984375,"AMP"
89153,"AMP"
129368.3984375,"AMP"
74297.3984375,"AMP"
33316,"AMP"
14634,"AMP"
117840.8984375,"AMP"
119376.8984375,"AMP"
79530.203125,"AMP"
65841,"AMP"
104400.296875,"AMP"
142651,"AMP"
109268.1015625,"AMP"
128521.8984375,"AMP"
98005.796875,"AMP"
125294.796875,"AMP"
83634.1015625,"AMP"
14518.2001953125,"AMP"
18106.400390625,"AMP"
54295.80078125,"AMP"
15736.7998046875,"AMP"
100776.6015625,"AMP"
117595.5,"AMP"
108827.8984375,"AMP"
11899,"AMP"
128015.3984375,"AMP"
112465.203125,"AMP"
159252.59375,"AMP"
49877.5,"AMP"
79381.1015625,"AMP"
112360.296875,"AMP"
132226.09375,"AMP"
131096.203125,"AMP"
163127.203125,"AMP"
83687.8984375,"AMP"
105478,"AMP"
163552.40625,"AMP"
203471.59375,"AMP"
8409.2998046875,"AMP"
96865.296875,"AMP"
34053.5,"AMP"
20583.599609375,"AMP"
342998.90625,"AMP"
87916.203125,"AMP"
82716.6015625,"AMP"
79714,"AMP"
45059.3984375,"AMP"
14127.2001953125,"AMP"
158106.59375,"AMP"
18207.099609375,"AMP"
81399.796875,"AMP"
111952.3984375,"AMP"
123237,"AMP"
103121,"AMP"
90635.296875,"AMP"
75424.703125,"AMP"
116501.3984375,"AMP"
116818.796875,"AMP"
92656.203125,"AMP"
11224.5,"AMP"
120456.1015625,"AMP"
91367.1015625,"AMP"
84650.6015625,"AMP"
94287.203125,"AMP"
110758.8984375,"AMP"
118646.296875,"AMP"
111270.203125,"AMP"
126631.5,"AMP"
122712.703125,"AMP"
76093.5,"AMP"
124880.3984375,"AMP"
104650.6015625,"AMP"
65598.5,"AMP"
11412.7998046875,"AMP"
144089.703125,"AMP"
190379.5,"AMP"
72346.3984375,"AMP"
153509.09375,"AMP"
161538.296875,"AMP"
17332.5,"AMP"
164054.203125,"AMP"
62337.3984375,"AMP"
86665.8984375,"AMP"
52747,"AMP"
55977.3984375,"AMP"
171484.40625,"AMP"
101883.5,"AMP"
71427,"AMP"
96850.8984375,"AMP"
86309.3984375,"AMP"
93013.703125,"AMP"
101387,"AMP"
68254.796875,"AMP"
92211,"AMP"
78367.6015625,"AMP"
95627.8984375,"AMP"
106951.296875,"AMP"
30634.80078125,"AMP"
131067.6015625,"AMP"
153348.703125,"AMP"
18223.400390625,"AMP"
9509.7998046875,"AMP"
116150.796875,"AMP"
81721.203125,"AMP"
93516.5,"AMP"
57322.69921875,"AMP"
89356.5,"AMP"
76949.3984375,"AMP"
96607.6015625,"AMP"
84628.5,"AMP"
161524.796875,"AMP"
101430.203125,"AMP"
102883.5,"AMP"
101094.8984375,"AMP"
17114.599609375,"AMP"
79791.296875,"AMP"
130891.5,"AMP"
96513.703125,"AMP"
71317.8984375,"AMP"
95106.8984375,"AMP"
146515.5,"AMP"
47831.8984375,"AMP"
116299.3984375,"AMP"
147821,"AMP"
87052.5,"AMP"
11688.900390625,"AMP"
124683.3984375,"AMP"
141100.203125,"AMP"
98474.5,"AMP"
108109.296875,"AMP"
115226,"AMP"
105842.6015625,"AMP"
140814.40625,"AMP"
146348.296875,"AMP"
45403.30078125,"AMP"
75305.6015625,"AMP"
128574.203125,"AMP"
108173.8984375,"AMP"
119587.296875,"AMP"
89391.296875,"AMP"
118845.6015625,"AMP"
35150.5,"AMP"
100574.3984375,"AMP"
81351.5,"AMP"
9075.900390625,"AMP"
125302.203125,"AMP"
90645.1015625,"AMP"
114712.5,"AMP"
143086.59375,"AMP"
131993.796875,"AMP"
98316.1015625,"AMP"
87811.703125,"AMP"
121894.703125,"AMP"
210437.40625,"AMP"
85653.5,"AMP"
76979.8984375,"AMP"
73274.1015625,"AMP"
141412.296875,"AMP"
11775.7998046875,"AMP"
86727.5,"AMP"
91465.6015625,"AMP"
11239.900390625,"AMP"
73358.203125,"AMP"
97350.1015625,"AMP"
27996,"AMP"
115630.3984375,"AMP"
108232.703125,"AMP"
43334.6015625,"AMP"
100408.6015625,"AMP"
44527.80078125,"AMP"
152539.90625,"AMP"
129264,"AMP"
109647,"AMP"
103404.296875,"AMP"
90480.203125,"AMP"
123973.3984375,"AMP"
122145.296875,"AMP"
122796.703125,"AMP"
73845.5,"AMP"
125982.6015625,"AMP"
137524.59375,"AMP"
112641.1015625,"AMP"
11129.7001953125,"AMP"
98881.8984375,"AMP"
128977.203125,"AMP"
70702,"AMP"
71592.203125,"AMP"
12958.5,"AMP"
94632.8984375,"AMP"
101636.6015625,"AMP"
102788,"AMP"
114593.796875,"AMP"
79029.203125,"AMP"
75391.5,"AMP"
71307.3984375,"AMP"
85694.1015625,"AMP"
136862.296875,"AMP"
131368.5,"AMP"
77403.203125,"AMP"
77408.8984375,"AMP"
115374.3984375,"AMP"
100287,"AMP"
64473.3984375,"AMP"
74766.3984375,"AMP"
8652,"AMP"
11273.5,"AMP"
15635.900390625,"AMP"
90154.8984375,"AMP"
60352.19921875,"AMP"
70687.5,"AMP"
87005.203125,"AMP"
126226,"AMP"
81296.3984375,"AMP"
61961.6015625,"AMP"
122797.5,"AMP"
19287.30078125,"AMP"
95192.703125,"AMP"
118376,"AMP"
20259.900390625,"AMP"
138464.09375,"AMP"
98731.796875,"AMP"
102697.5,"AMP"
92361.703125,"AMP"
78760.3984375,"AMP"
67562.8984375,"AMP"
114615.5,"AMP"
142074.90625,"AMP"
125832.8984375,"AMP"
187363,"AMP"
49153,"AMP"
33596.8984375,"AMP"
93140.3984375,"AMP"
85188.703125,"AMP"
142893,"AMP"
168884.796875,"AMP"
119100,"AMP"
56813.1015625,"AMP"
116969.3984375,"AMP"
121598.296875,"AMP"
117411.296875,"AMP"
124369.6015625,"AMP"
50695.69921875,"AMP"
121692.8984375,"AMP"
130920.796875,"AMP"
114549.296875,"AMP"
87720.6015625,"AMP"
103382,"AMP"
115673.8984375,"AMP"
101870.5,"AMP"
90847.3984375,"AMP"
45623.69921875,"AMP"
88397.6015625,"AMP"
86766,"AMP"
107702.6015625,"AMP"
30210.80078125,"AMP"
13346.099609375,"AMP"
136443.203125,"AMP"
117464.203125,"AMP"
123775.3984375,"AMP"
96316.5,"AMP"
72613.8984375,"AMP"
202377.59375,"AMP"
338334.3125,"AMP"
42928.80078125,"AMP"
192872.5,"AMP"
141781.59375,"AMP"
89087.3984375,"AMP"
104953.203125,"AMP"
53691.1015625,"AMP"
100737.5,"AMP"
171518.90625,"AMP"
66920.203125,"AMP"
16864.599609375,"AMP"
130046.6015625,"AMP"
117492.796875,"AMP"
133450.90625,"AMP"
77494,"AMP"
118543.5,"AMP"
113617.296875,"AMP"
81915.703125,"AMP"
117352.8984375,"AMP"
92742.296875,"AMP"
86620.203125,"AMP"
102056.5,"AMP"
128040.6015625,"AMP"
56495.69921875,"AMP"
101324.5,"AMP"
19721.19921875,"AMP"
78829,"AMP"
9498.400390625,"AMP"
78291.6015625,"AMP"
73104,"AMP"
85731.296875,"AMP"
111246.203125,"AMP"
67863,"AMP"
96726.8984375,"AMP"
10396.099609375,"AMP"
133472.796875,"AMP"
88838,"AMP"
12117.7001953125,"AMP"
100232.8984375,"AMP"
52900.3984375,"AMP"
103331.5,"AMP"
84186.8984375,"AMP"
102808.8984375,"AMP"
87782,"AMP"
25614.5,"AMP"
82960.3984375,"AMP"
79033.3984375,"AMP"
106220.703125,"AMP"
102201.5,"AMP"
116775.203125,"AMP"
90478,"AMP"
123597.3984375,"AMP"
152902.59375,"AMP"
108512.5,"AMP"
79705.796875,"AMP"
129504.203125,"AMP"
79696.5,"AMP"
40337.3984375,"AMP"
220615.09375,"AMP"
102189.796875,"AMP"
110550.5,"AMP"
79032.203125,"AMP"
66675.3984375,"AMP"
15988.900390625,"AMP"
80809.5,"AMP"
127739.8984375,"AMP"
131840.90625,"AMP"
110238,"AMP"
77493.5,"AMP"
110609.3984375,"AMP"
25726.400390625,"AMP"
129193.703125,"AMP"
140798.5,"AMP"
104799.296875,"AMP"
74635.5,"AMP"
116034.1015625,"AMP"
108559.8984375,"AMP"
119822.796875,"AMP"
79204.296875,"AMP"
155232.09375,"AMP"
89840.203125,"AMP"
107064.8984375,"AMP"
97771.296875,"AMP"
14857.7998046875,"AMP"
71229.1015625,"AMP"
109562,"AMP"
79358.8984375,"AMP"
10887.5,"AMP"
96557.3984375,"AMP"
141611.203125,"AMP"
95125.6015625,"AMP"
80063,"AMP"
84370.1015625,"AMP"
105652.296875,"AMP"
15920.099609375,"AMP"
13938.7001953125,"AMP"
100688.703125,"AMP"
191814.40625,"AMP"
228037.5,"AMP"
97900.3984375,"AMP"
92615.6015625,"AMP"
82930.296875,"AMP"
89142.796875,"AMP"
85255,"AMP"
61294.1015625,"AMP"
98589.8984375,"AMP"
133859.203125,"AMP"
78413.1015625,"AMP"
129717,"AMP"
71846.3984375,"AMP"
132516.703125,"AMP"
108983.6015625,"AMP"
67609.6015625,"AMP"
98208.296875,"AMP"
96646.3984375,"AMP"
21749,"AMP"
67927.5,"AMP"
95909.796875,"AMP"
73618.203125,"AMP"
121821.8984375,"AMP"
131195.796875,"AMP"
144400.703125,"AMP"
99186.5,"AMP"
131349.09375,"AMP"
62192.1015625,"AMP"
76376.6015625,"AMP"
72053.203125,"AMP"
11030.5,"AMP"
130177.703125,"AMP"
82525,"AMP"
58387.8984375,"AMP"
178648.09375,"AMP"
76313.5,"AMP"
92391.296875,"AMP"
82806.203125,"AMP"
141710,"AMP"
90149.8984375,"AMP"
19443.599609375,"AMP"
58062.80078125,"AMP"
157986,"AMP"
90739.703125,"AMP"
69516.3984375,"AMP"
75951.3984375,"AMP"
92090,"AMP"
66711.3984375,"AMP"
47700.3984375,"AMP"
102254,"AMP"
111199,"AMP"
146962.90625,"AMP"
87494.3984375,"AMP"
70010.203125,"AMP"
68099,"AMP"
88064.796875,"AMP"
119327.5,"AMP"
23662.099609375,"AMP"
92620.3984375,"AMP"
136206.703125,"AMP"
85990.296875,"AMP"
66682.296875,"AMP"
107195.3984375,"AMP"
147044.40625,"AMP"
79463.6015625,"AMP"
99526.1015625,"AMP"
78247.296875,"AMP"
119105.796875,"AMP"
67264.203125,"AMP"
91562.296875,"AMP"
68728.203125,"AMP"
159602,"AMP"
187806.5,"AMP"
121945.296875,"AMP"
116572.703125,"AMP"
89240.203125,"AMP"
75740,"AMP"
41653.6015625,"AMP"
88737.203125,"AMP"
78230.3984375,"AMP"
83920.3984375,"AMP"
102036.796875,"AMP"
72184.796875,"AMP"
135896.5,"AMP"
60998,"AMP"
14093.2001953125,"AMP"
100520.8984375,"AMP"
96719.703125,"AMP"
153828.203125,"AMP"
90520.796875,"AMP"
106902.296875,"AMP"
137065.296875,"AMP"
114089.203125,"AMP"
75376,"AMP"
140934.40625,"AMP"
70605.296875,"AMP"
82587.1015625,"AMP"
79615.796875,"AMP"
123943.5,"AMP"
71761.296875,"AMP"
11605.7001953125,"AMP"
118842.203125,"AMP"
152188.296875,"AMP"
120921.296875,"AMP"
168828.40625,"AMP"
71070.1015625,"AMP"
109529.1015625,"AMP"
94875.6015625,"AMP"
102110.1015625,"AMP"
126071.796875,"AMP"
9153.2998046875,"AMP"
15114.599609375,"AMP"
100019,"AMP"
91280.8984375,"AMP"
147400.5,"AMP"
133616.90625,"AMP"
136343.5,"AMP"
44773.3984375,"AMP"
99423.1015625,"AMP"
52238.80078125,"AMP"
97752.8984375,"AMP"
84231.8984375,"AMP"
103068.703125,"AMP"
122818.203125,"AMP"
114362.203125,"AMP"
107736.6015625,"AMP"
91810.5,"AMP"
102155.6015625,"AMP"
71620.703125,"AMP"
114823.5,"AMP"
78314.6015625,"AMP"
91377.703125,"AMP"
112990.3984375,"AMP"
20003.900390625,"AMP"
74644.8984375,"AMP"
90046.703125,"AMP"
95990.1015625,"AMP"
96006.6015625,"AMP"
16898.599609375,"AMP"
110169.5,"AMP"
121463.703125,"AMP"
142447.796875,"AMP"
96874.296875,"AMP"
85386.3984375,"AMP"
125879.3984375,"AMP"
58860.6015625,"AMP"
134433.59375,"AMP"
104285.796875,"AMP"
163875.796875,"AMP"
9014.7001953125,"AMP"
35986.80078125,"AMP"
113908.203125,"AMP"
9536.5,"AMP"
151823,"AMP"
68136.296875,"AMP"
111428.703125,"AMP"
68942.203125,"AMP"
79304.5,"AMP"
77683.1015625,"AMP"
127830.203125,"AMP"
104242.3984375,"AMP"
138616.40625,"AMP"
104645.296875,"AMP"
115258.296875,"AMP"
141003,"AMP"
21040.19921875,"AMP"
135589.796875,"AMP"
120048.796875,"AMP"
92945.3984375,"AMP"
142406.40625,"AMP"
89403.1015625,"AMP"
118981.1015625,"AMP"
136048.296875,"AMP"
160564.296875,"AMP"
110177.703125,"AMP"
115451.296875,"AMP"
77273.703125,"AMP"
101379,"AMP"
103927.5,"AMP"
101832.796875,"AMP"
68933.203125,"AMP"
134933.703125,"AMP"
118275.5,"AMP"
91476.1015625,"AMP"
247298.703125,"AMP"
80885.3984375,"AMP"
97768.3984375,"AMP"
89192.296875,"AMP"
135772.296875,"AMP"
104106.5,"AMP"
54870.5,"AMP"
79238.703125,"AMP"
82970.3984375,"AMP"
10631.2001953125,"AMP"
87956.703125,"AMP"
98241.296875,"AMP"
87439.796875,"AMP"
10717.2998046875,"AMP"
176225.203125,"AMP"
97882,"AMP"
89102.3984375,"AMP"
139043.296875,"AMP"
84193.1015625,"AMP"
80735.296875,"AMP"
87055,"AMP"
114699.296875,"AMP"
110153.203125,"AMP"
88415.703125,"AMP"
74520.796875,"AMP"
110772.796875,"AMP"
104407.3984375,"AMP"
131139.09375,"AMP"
156041.59375,"AMP"
101868.1015625,"AMP"
149921.09375,"AMP"
98525.796875,"AMP"
107171.796875,"AMP"
15657.599609375,"AMP"
120378,"AMP"
85672.8984375,"AMP"
82591,"AMP"
78831.8984375,"AMP"
121191.5,"AMP"
69685.3984375,"AMP"
99069.1015625,"AMP"
23407.30078125,"AMP"
102770.3984375,"AMP"
81382.3984375,"AMP"
135121.703125,"AMP"
138864.703125,"AMP"
75958.703125,"AMP"
155206.09375,"AMP"
56930,"AMP"
59540.1015625,"AMP"
94846.203125,"AMP"
136070.5,"AMP"
275100.59375,"AMP"
14530.7001953125,"AMP"
94803.203125,"AMP"
82950.296875,"AMP"
107966.296875,"AMP"
86755.8984375,"AMP"
96518.3984375,"AMP"
98836.6015625,"AMP"
23116.599609375,"AMP"
73320.296875,"AMP"
49193.80078125,"AMP"
55133.69921875,"AMP"
103162.796875,"AMP"
107500.703125,"AMP"
97237.5,"AMP"
99148.5,"AMP"
17403.80078125,"AMP"
70027.703125,"AMP"
167020.703125,"AMP"
88197.5,"AMP"
128634.6015625,"AMP"
98229.203125,"AMP"
91695.8984375,"AMP"
160660.40625,"AMP"
117031.296875,"AMP"
94575.296875,"AMP"
165556,"AMP"
80374,"AMP"
22103.69921875,"AMP"
123229.703125,"AMP"
43912.30078125,"AMP"
130035.796875,"AMP"
131621.40625,"AMP"
8883.400390625,"AMP"
45535.6015625,"AMP"
87922.1015625,"AMP"
120471.796875,"AMP"
49801.80078125,"AMP"
79790.203125,"AMP"
53861.30078125,"AMP"
102505.203125,"AMP"
91466.5,"AMP"
29123.5,"AMP"
112595.296875,"AMP"
104303.703125,"AMP"
61329.69921875,"AMP"
68399,"AMP"
90527.1015625,"AMP"
68664.203125,"AMP"
103842.3984375,"AMP"
139722.40625,"AMP"
10170.7998046875,"AMP"
61100.80078125,"AMP"
97835,"AMP"
91608,"AMP"
123722.703125,"AMP"
98135.3984375,"AMP"
49814.69921875,"AMP"
149746.703125,"AMP"
122394.296875,"AMP"
79653.796875,"AMP"
65758.296875,"AMP"
160592.703125,"AMP"
76467.5,"AMP"
112768.3984375,"AMP"
126837.296875,"AMP"
73322.6015625,"AMP"
75519.796875,"AMP"
97617.5,"AMP"
72910.296875,"AMP"
113971.703125,"AMP"
73922.703125,"AMP"
115782.296875,"AMP"
131228.296875,"AMP"
125712.8984375,"AMP"
31146.099609375,"AMP"
57263.1015625,"AMP"
78657.1015625,"AMP"
103108.6015625,"AMP"
94959.796875,"AMP"
44396.30078125,"AMP"
202769.09375,"AMP"
117434.5,"AMP"
55896.3984375,"AMP"
93989.5,"AMP"
87282.3984375,"AMP"
108051.5,"AMP"
136942.90625,"AMP"
87134.6015625,"AMP"
129216.203125,"AMP"
85390.796875,"AMP"
129894.796875,"AMP"
77643.3984375,"AMP"
106037.8984375,"AMP"
128588.1015625,"AMP"
14388.599609375,"AMP"
153836.296875,"AMP"
85358.796875,"AMP"
106004.703125,"AMP"
108868.796875,"AMP"
145831.203125,"AMP"
113700.5,"AMP"
112045.5,"AMP"
88200.796875,"AMP"
342268.1875,"AMP"
115317.203125,"AMP"
80277,"AMP"
117766.6015625,"AMP"
114261.203125,"AMP"
19659.400390625,"AMP"
10110.400390625,"AMP"
86383.296875,"AMP"
90763.296875,"AMP"
8684.5,"AMP"
141229,"AMP"
84449.203125,"AMP"
138150.40625,"AMP"
102496.703125,"AMP"
88894.203125,"AMP"
25048.80078125,"AMP"
108131.296875,"AMP"
80083.796875,"AMP"
104819.203125,"AMP"
106860,"AMP"
72153.3984375,"AMP"
120253.296875,"AMP"
83630.1015625,"AMP"
77601.796875,"AMP"
70454.5,"AMP"
118011.796875,"AMP"
137313.703125,"AMP"
57182.19921875,"AMP"
114089.796875,"AMP"
168061.796875,"AMP"
8371.900390625,"AMP"
124701.1015625,"AMP"
100141.6015625,"AMP"
9410.099609375,"AMP"
43476.6015625,"AMP"
49457.30078125,"AMP"
116998.296875,"AMP"
64071.1015625,"AMP"
17661.69921875,"AMP"
106044.796875,"AMP"
14080.7998046875,"AMP"
77303.3984375,"AMP"
88694.3984375,"AMP"
156741.59375,"AMP"
173801.09375,"AMP"
155736.296875,"AMP"
97253.796875,"AMP"
84553.203125,"AMP"
30816.30078125,"AMP"
299127.6875,"AMP"
24415.5,"AMP"
130827.5,"AMP"
49020.30078125,"AMP"
72875.203125,"AMP"
77644.203125,"AMP"
138775.5,"AMP"
48359.1015625,"AMP"
156018.203125,"AMP"
117796.3984375,"AMP"
75581.3984375,"AMP"
68568.296875,"AMP"
159939.796875,"AMP"
9911.5,"AMP"
104496.203125,"AMP"
100993.796875,"AMP"
112702.796875,"AMP"
161704.40625,"AMP"
24144.400390625,"AMP"
131666.09375,"AMP"
107933.6015625,"AMP"
97228.296875,"AMP"
122529.296875,"AMP"
106616.703125,"AMP"
80384.296875,"AMP"
109268.203125,"AMP"
90357,"AMP"
91838,"AMP"
81600.296875,"AMP"
146508.203125,"AMP"
114748.203125,"AMP"
143893.296875,"AMP"
53540.69921875,"AMP"
67564.796875,"AMP"
147444.296875,"AMP"
71729.8984375,"AMP"
33854.8984375,"AMP"
186060.59375,"AMP"
109427.203125,"AMP"
122525.796875,"AMP"
141562.296875,"AMP"
128847.8984375,"AMP"
74363.3984375,"AMP"
80134.6015625,"AMP"
68557.1015625,"AMP"
121647.296875,"AMP"
127675.296875,"AMP"
113866.203125,"AMP"
92346.796875,"AMP"
114675.203125,"AMP"
76571,"AMP"
142215.5,"AMP"
91667.796875,"AMP"
28236.69921875,"AMP"
74960.203125,"AMP"
77162.5,"AMP"
45355.69921875,"AMP"
83938.296875,"AMP"
59081.80078125,"AMP"
224148.40625,"AMP"
90189.3984375,"AMP"
121729.1015625,"AMP"
138183.09375,"AMP"
98148.796875,"AMP"
135177.796875,"AMP"
86505.203125,"AMP"
104694.796875,"AMP"
106443.203125,"AMP"
143919,"AMP"
90856.5,"AMP"
120361.296875,"AMP"
12678.7001953125,"AMP"
81065.703125,"AMP"
42022,"AMP"
110477.6015625,"AMP"
9469.7001953125,"AMP"
125906.3984375,"AMP"
106913.3984375,"AMP"
54884.80078125,"AMP"
89548.296875,"AMP"
124034.5,"AMP"
161352,"AMP"
99514.703125,"AMP"
118914.8984375,"AMP"
117122.703125,"AMP"
96808.703125,"AMP"
128389.296875,"AMP"
92608.296875,"AMP"
49006.30078125,"AMP"
63791.69921875,"AMP"
87918.5,"AMP"
156293.90625,"AMP"
142074.796875,"AMP"
60533.6015625,"AMP"
98690.296875,"AMP"
150478.5,"AMP"
88389.796875,"AMP"
155051.203125,"AMP"
93669.703125,"AMP"
98491.296875,"AMP"
112130.296875,"AMP"
90168.8984375,"AMP"
135418.203125,"AMP"
74170.296875,"AMP"
20368.30078125,"AMP"
87016.8984375,"AMP"
80374.3984375,"AMP"
95176.1015625,"AMP"
97388.6015625,"AMP"
98615.796875,"AMP"
106443.296875,"AMP"
8750.2001953125,"AMP"
114858.296875,"AMP"
131690.203125,"AMP"
80784,"AMP"
116599.5,"AMP"
79845.296875,"AMP"
94862.203125,"AMP"
131103.203125,"AMP"
104588,"AMP"
93583.6015625,"AMP"
37942.19921875,"AMP"
142100.40625,"AMP"
128525.3984375,"AMP"
131341.296875,"AMP"
137298.296875,"AMP"
106044.5,"AMP"
122574,"AMP"
122742.703125,"AMP"
81406.3984375,"AMP"
99790.703125,"AMP"
10828.7001953125,"AMP"
74832.796875,"AMP"
80147.796875,"AMP"
105024.296875,"AMP"
128244.703125,"AMP"
80255.5,"AMP"
75345.6015625,"AMP"
147790.40625,"AMP"
107679,"AMP"
50895.1015625,"AMP"
91266.3984375,"AMP"
84565.5,"AMP"
115888.8984375,"AMP"
98994,"AMP"
166214.40625,"AMP"
85703.703125,"AMP"
134831.796875,"AMP"
143639.40625,"AMP"
116332.1015625,"AMP"
146380.59375,"AMP"
64648.3984375,"AMP"
136978.40625,"AMP"
120960.703125,"AMP"
83100,"AMP"
149754.40625,"AMP"
87085.796875,"AMP"
10880.5,"AMP"
134534.296875,"AMP"
117113,"AMP"
99971,"AMP"
146858.40625,"AMP"
117667.296875,"AMP"
111958.3984375,"AMP"
95668.296875,"AMP"
97349.796875,"AMP"
123829.5,"AMP"
149398,"AMP"
142986.703125,"AMP"
104661.203125,"AMP"
120593.203125,"AMP"
106670.796875,"AMP"
74550.1015625,"AMP"
99696.203125,"AMP"
34278.80078125,"AMP"
163312.203125,"AMP"
53589.1015625,"AMP"
90337.203125,"AMP"
70363.8984375,"AMP"
119237.703125,"AMP"
56347.6015625,"AMP"
147200.59375,"AMP"
78796.8984375,"AMP"
119624.703125,"AMP"
92168.1015625,"AMP"
61658.3984375,"AMP"
93677,"AMP"
45884.80078125,"AMP"
14405.7001953125,"AMP"
122980.6015625,"AMP"
15460.599609375,"AMP"
97501.3984375,"AMP"
106383,"AMP"
80121.6015625,"AMP"
40845.3984375,"AMP"
100094,"AMP"
66812.3984375,"AMP"
119253.5,"AMP"
77742.3984375,"AMP"
93542.703125,"AMP"
84320.296875,"AMP"
106530.3984375,"AMP"
118777.1015625,"AMP"
134240.59375,"AMP"
84349.8984375,"AMP"
118324.3984375,"AMP"
145664.703125,"AMP"
66136,"AMP"
65505.8984375,"AMP"
156697.796875,"AMP"
102511.5,"AMP"
90403.796875,"AMP"
172489.5,"AMP"
145138.5,"AMP"
119507.8984375,"AMP"
13379.7998046875,"AMP"
103658.8984375,"AMP"
113542.6015625,"AMP"
77521.3984375,"AMP"
88516,"AMP"
91256.6015625,"AMP"
84794.3984375,"AMP"
63372.5,"AMP"
147284.90625,"AMP"
74656.5,"AMP"
103742.3984375,"AMP"
120120.203125,"AMP"
11359.2998046875,"AMP"
191622.40625,"AMP"
116525.6015625,"AMP"
86522.6015625,"AMP"
116477.8984375,"AMP"
160665.40625,"AMP"
130491.203125,"AMP"
106940,"AMP"
213782.40625,"AMP"
141490.796875,"AMP"
82302,"AMP"
43371.30078125,"AMP"
14270.5,"AMP"
114563,"AMP"
88699.8984375,"AMP"
201371.296875,"AMP"
164095.90625,"AMP"
146202.296875,"AMP"
82544.296875,"AMP"
87775.5,"AMP"
102228,"AMP"
63239.19921875,"AMP"
228811.703125,"AMP"
125894.703125,"AMP"
106848.296875,"AMP"
50468.6015625,"AMP"
93978.703125,"AMP"
90718.796875,"AMP"
69215.203125,"AMP"
122148.1015625,"AMP"
10484.2001953125,"AMP"
99078.8984375,"AMP"
81830.703125,"AMP"
101492.1015625,"AMP"
75110.6015625,"AMP"
106455.8984375,"AMP"
70973.6015625,"AMP"
30716.400390625,"AMP"
123454.5,"AMP"
101119.1015625,"AMP"
80883.3984375,"AMP"
140855,"AMP"
107050.8984375,"AMP"
96508,"AMP"
94891.8984375,"AMP"
75328.703125,"AMP"
9090.7998046875,"AMP"
137278.40625,"AMP"
91696.6015625,"AMP"
62997.6015625,"AMP"
145018.40625,"AMP"
110960.8984375,"AMP"
92662.203125,"AMP"
157308,"AMP"
14592.900390625,"AMP"
77814.296875,"AMP"
106189.5,"AMP"
143366.296875,"AMP"
40226,"AMP"
81799,"AMP"
83621.3984375,"AMP"
77156.296875,"AMP"
132519.90625,"AMP"
11563.7998046875,"AMP"
81168.796875,"AMP"
98154.5,"AMP"
15805,"AMP"
64655.19921875,"AMP"
98618.203125,"AMP"
120400.203125,"AMP"
83444.796875,"AMP"
113535.1015625,"AMP"
148241.90625,"AMP"
82042,"AMP"
85848.6015625,"AMP"
87611.8984375,"AMP"
114804,"AMP"
82148.8984375,"AMP"
145342,"AMP"
27497.400390625,"AMP"
166681.703125,"AMP"
69938.296875,"AMP"
92674.3984375,"AMP"
134748.59375,"AMP"
87010.1015625,"AMP"
79748.3984375,"AMP"
9725.400390625,"AMP"
60161.19921875,"AMP"
119384,"AMP"
109419.8984375,"AMP"
46851.80078125,"AMP"
98301.5,"AMP"
212730.296875,"AMP"
78879,"AMP"
67611,"AMP"
124172.8984375,"AMP"
150480.796875,"AMP"
108043.8984375,"AMP"
140719.796875,"AMP"
106754.296875,"AMP"
90995.5,"AMP"
64036,"AMP"
60692.69921875,"AMP"
107931.203125,"AMP"
76841.703125,"AMP"
20797.80078125,"AMP"
85868.1015625,"AMP"
134838.203125,"AMP"
83056.1015625,"AMP"
77837.8984375,"AMP"
113022.5,"AMP"
